player1, player2, winner, threads, termination_condition, ucb_c, gamma, epsilon, moves, capture_reward, rollout_capture
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{3 8 false} {23 18 false} {8 13 false} {24 19 false} {13 19 true} {18 13 false} {19 24 false}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{1 6 false} {21 16 false} {6 11 false} {22 17 false} {11 17 true} {23 17 true} {2 7 false} {17 12 false} {3 8 false} {12 8 true} {4 8 true} {16 11 false} {7 11 true} {20 15 false} {11 16 false} {15 10 false} {16 21 false}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{3 8 false} {20 15 false} {8 13 false} {24 19 false} {13 19 true} {23 19 true} {0 5 false} {19 14 false} {5 10 false} {22 17 false} {4 9 false} {21 16 false} {10 16 true} {17 12 false} {16 21 false}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{3 8 false} {23 18 false} {8 13 false} {20 15 false} {0 5 false} {24 19 false} {13 19 true} {21 16 false} {19 24 false}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{2 7 false} {22 17 false} {1 6 false} {20 15 false} {6 11 false} {15 11 true} {7 11 true} {17 11 true} {4 9 false} {21 16 false} {9 14 false} {11 6 false} {0 6 true} {24 19 false} {6 11 false} {23 18 false} {14 18 true} {19 14 false} {18 23 false}],0.2
POMCP, RandomPlayer,-1,1,1000,1,0.95,0.005, [{3 8 false} {22 17 false} {8 13 false} {17 13 true} {2 7 false} {13 7 true} {1 7 true} {21 16 false} {7 12 false} {16 12 true} {4 9 false} {20 15 false} {9 14 false} {12 7 false} {14 19 false} {23 19 true} {0 5 false} {19 14 false} {5 10 false} {14 9 false}],0.2
POMCP, RandomPlayer,-1,1,1000,1,0.95,0.005, [{3 8 false} {21 16 false} {8 13 false} {20 15 false} {13 18 false} {22 18 true} {2 7 false} {24 19 false} {1 6 false} {18 13 false} {7 13 true} {19 13 true} {6 11 false} {15 11 true} {4 9 false} {13 9 true} {0 5 false} {11 5 true}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{4 9 false} {21 16 false} {3 8 false} {23 18 false} {8 13 false} {16 11 false} {0 5 false} {11 5 true} {1 5 true} {24 19 false} {13 19 true} {18 13 false} {19 24 false}],0.2
POMCP, RandomPlayer,0,1,1000,1,0.95,0.005, [{4 9 false} {21 16 false} {3 8 false} {16 11 false} {8 13 false} {22 17 false} {13 17 true} {23 17 true} {9 14 false} {20 15 false} {14 19 false} {17 12 false} {0 5 false} {11 5 true} {1 5 true} {12 7 false} {5 10 false}],0.2
POMCP, RandomPlayer,-1,1,1000,1,0.95,0.005, [{1 6 false} {20 15 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {22 17 false} {7 12 false} {23 18 false} {12 18 true} {24 18 true} {0 5 false} {18 13 false} {5 10 false} {17 12 false} {10 15 false} {21 15 true} {4 9 false} {13 9 true}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{2 7 false} {20 15 false} {3 8 false} {23 18 false} {8 13 false} {24 19 false} {13 19 true} {18 13 false} {19 24 false}],0.2
POMCP, RandomPlayer,1,1,1000,1,0.95,0.005, [{4 9 false} {22 17 false} {3 8 false} {20 15 false} {8 13 false} {17 13 true} {9 13 true} {15 10 false} {13 18 false} {24 18 true} {2 7 false} {21 16 false} {1 6 false} {10 6 true} {0 6 true} {16 11 false} {7 11 true} {18 13 false} {11 16 false} {23 18 false} {16 21 false}],0.2
